chapter,word,lemma,pos,ner
25,I,I,PRP,O
25,am,be,VBP,O
25,sorry,sorry,JJ,O
25,for,for,IN,O
25,her,she,PRP,O
25,",",",",",",O
25,because,because,IN,O
25,",",",",",",O
25,with,with,IN,O
25,her,she,PRP$,O
25,disposition,disposition,NN,O
25,",",",",",",O
25,she,she,PRP,O
25,may,may,MD,O
25,not,not,RB,O
25,get,get,VB,O
25,over,over,IN,O
25,it,it,PRP,O
25,immediately,immediately,RB,O
25,.,.,.,O
25,It,it,PRP,O
25,had,have,VBD,O
25,better,good,JJR,O
25,have,have,VBP,O
25,happened,happen,VBN,O
25,to,to,IN,O
25,_,_,NFP,O
25,you,you,PRP,O
25,_,_,NFP,O
25,",",",",",",O
25,Lizzy,Lizzy,NNP,PERSON
25,;,;,:,O
25,you,you,PRP,O
25,would,would,MD,O
25,have,have,VB,O
25,laughed,laugh,VBN,O
25,yourself,yourself,PRP,O
25,out,out,IN,O
25,of,of,IN,O
25,it,it,PRP,O
25,sooner,soon,RBR,O
25,.,.,.,O
25,But,but,CC,O
25,do,do,VBP,O
25,you,you,PRP,O
25,think,think,VB,O
25,she,she,PRP,O
25,would,would,MD,O
25,be,be,VB,O
25,prevailed,prevail,VBN,O
25,on,on,IN,O
25,to,to,TO,O
25,go,go,VB,O
25,back,back,RB,O
25,with,with,IN,O
25,us,we,PRP,O
25,?,?,.,O
25,Change,change,NN,O
25,of,of,IN,O
25,scene,scene,NN,O
25,might,might,MD,O
25,be,be,VB,O
25,of,of,IN,O
25,service,service,NN,O
25,--,--,:,O
25,and,and,CC,O
25,perhaps,perhaps,RB,O
25,a,a,DT,O
25,little,little,JJ,O
25,relief,relief,NN,O
25,from,from,IN,O
25,home,home,NN,O
25,",",",",",",O
25,may,may,MD,O
25,be,be,VB,O
25,as,as,IN,O
25,useful,useful,JJ,O
25,as,as,IN,O
25,anything,anything,NN,O
25,.,.,.,O
25,"""","""",``,O
25,Elizabeth,Elizabeth,NNP,PERSON
25,was,be,VBD,O
25,exceedingly,exceedingly,RB,O
25,pleased,pleased,JJ,O
25,with,with,IN,O
25,this,this,DT,O
25,proposal,proposal,NN,O
25,",",",",",",O
25,and,and,CC,O
25,felt,feel,VBD,O
25,persuaded,persuade,VBN,O
25,of,of,IN,O
25,her,she,PRP$,O
25,sister,sister,NN,O
25,'s,'s,POS,O
25,ready,ready,JJ,O
25,acquiescence,acquiescence,NN,O
25,.,.,.,O
25,"""","""",'',O
25,I,I,PRP,O
25,hope,hope,VBP,O
25,",",",",",",O
25,"""","""",'',O
25,added,add,VBD,O
25,Mrs.,Mrs.,NNP,O
25,Gardiner,Gardiner,NNP,PERSON
25,",",",",",",O
25,"""","""",'',O
25,that,that,IN,O
25,no,no,DT,O
25,consideration,consideration,NN,O
25,with,with,IN,O
25,regard,regard,NN,O
25,to,to,IN,O
25,this,this,DT,O
25,young,young,JJ,O
25,man,man,NN,O
25,will,will,MD,O
25,influence,influence,VB,O
25,her,she,PRP,O
25,.,.,.,O
25,We,we,PRP,O
25,live,live,VBP,O
25,in,in,IN,O
25,so,so,RB,O
25,different,different,JJ,O
25,a,a,DT,O
25,part,part,NN,O
25,of,of,IN,O
25,town,town,NN,O
25,",",",",",",O
25,all,all,PDT,O
25,our,we,PRP$,O
25,connections,connection,NNS,O
25,are,be,VBP,O
25,so,so,RB,O
25,different,different,JJ,O
25,",",",",",",O
25,and,and,CC,O
25,",",",",",",O
25,as,as,IN,O
25,you,you,PRP,O
25,well,well,RB,O
25,know,know,VBP,O
25,",",",",",",O
25,we,we,PRP,O
25,go,go,VBP,O
25,out,out,RP,O
25,so,so,RB,O
25,little,little,RB,O
25,",",",",",",O
25,that,that,IN,O
25,it,it,PRP,O
25,is,be,VBZ,O
25,very,very,RB,O
25,improbable,improbable,JJ,O
25,they,they,PRP,O
25,should,should,MD,O
25,meet,meet,VB,O
25,at,at,IN,O
25,all,all,RB,O
25,",",",",",",O
25,unless,unless,IN,O
25,he,he,PRP,O
25,really,really,RB,O
25,comes,come,VBZ,O
25,to,to,TO,O
25,see,see,VB,O
25,her,she,PRP,O
25,.,.,.,O
25,"""","""",``,O
25,"""","""",``,O
25,And,and,CC,O
25,_,_,NFP,O
25,that,that,WDT,O
25,_,_,NFP,O
25,is,be,VBZ,O
25,quite,quite,RB,O
25,impossible,impossible,JJ,O
25,;,;,:,O
25,for,for,IN,O
25,he,he,PRP,O
25,is,be,VBZ,O
25,now,now,RB,DATE
25,in,in,IN,O
25,the,the,DT,O
25,custody,custody,NN,O
25,of,of,IN,O
25,his,he,PRP$,O
25,friend,friend,NN,O
25,",",",",",",O
25,and,and,CC,O
25,Mr.,Mr.,NNP,O
25,Darcy,Darcy,NNP,PERSON
25,would,would,MD,O
25,no,no,RB,O
25,more,more,RBR,O
25,suffer,suffer,VB,O
25,him,he,PRP,O
25,to,to,TO,O
25,call,call,VB,O
25,on,on,RP,O
25,Jane,Jane,NNP,PERSON
25,in,in,IN,O
25,such,such,PDT,O
25,a,a,DT,O
25,part,part,NN,O
25,of,of,IN,O
25,London,London,NNP,CITY
25,!,!,.,O
25,My,my,PRP$,O
25,dear,dear,JJ,O
25,aunt,aunt,NN,O
25,",",",",",",O
25,how,how,WRB,O
25,could,could,MD,O
25,you,you,PRP,O
25,think,think,VB,O
25,of,of,IN,O
25,it,it,PRP,O
25,?,?,.,O
25,Mr.,Mr.,NNP,O
25,Darcy,Darcy,NNP,PERSON
25,may,may,MD,O
25,perhaps,perhaps,RB,O
25,have,have,VB,O
25,_,_,NFP,O
25,heard,hear,VBD,O
25,_,_,NFP,O
25,of,of,IN,O
25,such,such,PDT,O
25,a,a,DT,O
25,place,place,NN,O
25,as,as,IN,O
25,Gracechurch,Gracechurch,NNP,LOCATION
25,Street,Street,NNP,LOCATION
25,",",",",",",O
25,but,but,CC,O
25,he,he,PRP,O
25,would,would,MD,O
25,hardly,hardly,RB,O
25,think,think,VB,O
25,a,a,DT,DURATION
25,month,month,NN,DURATION
25,'s,'s,POS,O
25,ablution,ablution,NN,O
25,enough,enough,RB,O
25,to,to,TO,O
25,cleanse,cleanse,VB,O
25,him,he,PRP,O
25,from,from,IN,O
25,its,its,PRP$,O
25,impurities,impurity,NNS,O
25,",",",",",",O
25,were,be,VBD,O
25,he,he,PRP,O
25,once,once,RB,DATE
25,to,to,TO,O
25,enter,enter,VB,O
25,it,it,PRP,O
25,;,;,:,O
25,and,and,CC,O
25,depend,depend,VB,O
25,upon,upon,IN,O
25,it,it,PRP,O
25,",",",",",",O
25,Mr.,Mr.,NNP,O
25,Bingley,Bingley,NNP,PERSON
25,never,never,RB,O
25,stirs,stir,VBZ,O
25,without,without,IN,O
25,him,he,PRP,O
25,.,.,.,O
25,"""","""",``,O
25,"""","""",``,O
25,So,so,RB,O
25,much,much,RB,O
25,the,the,DT,O
25,better,good,JJR,O
25,.,.,.,O
25,I,I,PRP,O
25,hope,hope,VBP,O
25,they,they,PRP,O
25,will,will,MD,O
25,not,not,RB,O
25,meet,meet,VB,O
25,at,at,IN,O
25,all,all,DT,O
25,.,.,.,O
25,But,but,CC,O
25,does,do,VBZ,O
25,not,not,RB,O
25,Jane,Jane,NNP,PERSON
25,correspond,correspond,VBP,O
25,with,with,IN,O
25,the,the,DT,O
25,sister,sister,NN,O
25,?,?,.,O
25,_,_,NFP,O
25,She,she,PRP,O
25,_,_,NFP,O
25,will,will,MD,O
25,not,not,RB,O
25,be,be,VB,O
25,able,able,JJ,O
25,to,to,TO,O
25,help,help,VB,O
25,calling,call,VBG,O
25,.,.,.,O
25,"""","""",``,O
25,"""","""",``,O
25,She,she,PRP,O
25,will,will,MD,O
25,drop,drop,VB,O
25,the,the,DT,O
25,acquaintance,acquaintance,NN,O
25,entirely,entirely,RB,O
25,.,.,.,O
25,"""","""",``,O
25,But,but,CC,O
25,in,in,IN,O
25,spite,spite,NN,O
25,of,of,IN,O
25,the,the,DT,O
25,certainty,certainty,NN,O
25,in,in,IN,O
25,which,which,WDT,O
25,Elizabeth,Elizabeth,NNP,PERSON
25,affected,affect,VBD,O
25,to,to,IN,O
25,place,place,NN,O
25,this,this,DT,O
25,point,point,NN,O
25,",",",",",",O
25,as,as,RB,O
25,well,well,RB,O
25,as,as,IN,O
25,the,the,DT,O
25,still,still,RB,O
25,more,more,RBR,O
25,interesting,interesting,JJ,O
25,one,one,CD,NUMBER
25,of,of,IN,O
25,Bingley,Bingley,NNP,LOCATION
25,'s,'s,POS,O
25,being,be,VBG,O
25,withheld,withhold,VBN,O
25,from,from,IN,O
25,seeing,see,VBG,O
25,Jane,Jane,NNP,PERSON
25,",",",",",",O
25,she,she,PRP,O
25,felt,feel,VBD,O
25,a,a,DT,O
25,solicitude,solicitude,NN,O
25,on,on,IN,O
25,the,the,DT,O
25,subject,subject,NN,O
25,which,which,WDT,O
25,convinced,convince,VBD,O
25,her,she,PRP,O
25,",",",",",",O
25,on,on,IN,O
25,examination,examination,NN,O
25,",",",",",",O
25,that,that,IN,O
25,she,she,PRP,O
25,did,do,VBD,O
25,not,not,RB,O
25,consider,consider,VB,O
25,it,it,PRP,O
25,entirely,entirely,RB,O
25,hopeless,hopeless,JJ,O
25,.,.,.,O
25,It,it,PRP,O
25,was,be,VBD,O
25,possible,possible,JJ,O
25,",",",",",",O
25,and,and,CC,O
25,sometimes,sometimes,RB,O
25,she,she,PRP,O
25,thought,think,VBD,O
25,it,it,PRP,O
25,probable,probable,JJ,O
25,",",",",",",O
25,that,that,IN,O
25,his,he,PRP$,O
25,affection,affection,NN,O
25,might,might,MD,O
25,be,be,VB,O
25,re-animated,re-animate,VBN,O
25,",",",",",",O
25,and,and,CC,O
25,the,the,DT,O
25,influence,influence,NN,O
25,of,of,IN,O
25,his,he,PRP$,O
25,friends,friend,NNS,O
25,successfully,successfully,RB,O
25,combated,combate,VBN,O
25,by,by,IN,O
25,the,the,DT,O
25,more,more,RBR,O
25,natural,natural,JJ,O
25,influence,influence,NN,O
25,of,of,IN,O
25,Jane,Jane,NNP,PERSON
25,'s,'s,POS,O
25,attractions,attraction,NNS,O
25,.,.,.,O
25,Miss,Miss,NNP,STATE_OR_PROVINCE
25,Bennet,Bennet,NNP,PERSON
25,accepted,accept,VBD,O
25,her,she,PRP$,O
25,aunt,aunt,NN,O
25,'s,'s,POS,O
25,invitation,invitation,NN,O
25,with,with,IN,O
25,pleasure,pleasure,NN,O
25,;,;,:,O
25,and,and,CC,O
25,the,the,DT,O
25,Bingleys,Bingleys,NNPS,MISC
25,were,be,VBD,O
25,no,no,DT,O
25,otherwise,otherwise,RB,O
25,in,in,IN,O
25,her,she,PRP$,O
25,thoughts,thought,NNS,O
25,at,at,IN,O
25,the,the,DT,O
25,time,time,NN,DATE
25,",",",",",",O
25,than,than,IN,O
25,as,as,IN,O
25,she,she,PRP,O
25,hoped,hope,VBD,O
25,that,that,IN,O
25,",",",",",",O
25,by,by,IN,O
25,Caroline,Caroline,NNP,PERSON
25,'s,be,VBZ,O
25,not,not,RB,O
25,living,live,VBG,O
25,in,in,IN,O
25,the,the,DT,O
25,same,same,JJ,O
25,house,house,NN,O
25,with,with,IN,O
25,her,she,PRP$,O
25,brother,brother,NN,O
25,",",",",",",O
25,she,she,PRP,O
25,might,might,MD,O
25,occasionally,occasionally,RB,O
25,spend,spend,VB,O
25,a,a,DT,O
25,morning,morning,NN,TIME
25,with,with,IN,O
25,her,she,PRP,O
25,",",",",",",O
25,without,without,IN,O
25,any,any,DT,O
25,danger,danger,NN,O
25,of,of,IN,O
25,seeing,see,VBG,O
25,him,he,PRP,O
25,.,.,.,O
25,The,the,DT,O
25,Gardiners,Gardiners,NNP,O
25,staid,staid,JJ,O
25,a,a,DT,DURATION
25,week,week,NN,DURATION
25,at,at,IN,O
25,Longbourn,Longbourn,NNP,LOCATION
25,;,;,:,O
25,and,and,CC,O
25,what,what,WP,O
25,with,with,IN,O
25,the,the,DT,O
25,Philipses,Philipses,NNP,LOCATION
25,",",",",",",O
25,the,the,DT,O
25,Lucases,Lucases,NNPS,ORGANIZATION
25,",",",",",",O
25,and,and,CC,O
25,the,the,DT,O
25,officers,officer,NNS,O
25,",",",",",",O
25,there,there,EX,O
25,was,be,VBD,O
25,not,not,RB,O
25,a,a,DT,DURATION
25,day,day,NN,DURATION
25,without,without,IN,O
25,its,its,PRP$,O
25,engagement,engagement,NN,O
25,.,.,.,O
25,Mrs.,Mrs.,NNP,O
25,Bennet,Bennet,NNP,PERSON
25,had,have,VBD,O
25,so,so,RB,O
25,carefully,carefully,RB,O
25,provided,provide,VBN,O
25,for,for,IN,O
25,the,the,DT,O
25,entertainment,entertainment,NN,O
25,of,of,IN,O
25,her,she,PRP$,O
25,brother,brother,NN,O
25,and,and,CC,O
25,sister,sister,NN,O
25,",",",",",",O
25,that,that,IN,O
25,they,they,PRP,O
25,did,do,VBD,O
25,not,not,RB,O
25,once,once,RB,DATE
25,sit,sit,VB,O
25,down,down,RP,O
25,to,to,IN,O
25,a,a,DT,O
25,family,family,NN,O
25,dinner,dinner,NN,O
25,.,.,.,O
25,When,when,WRB,O
25,the,the,DT,O
25,engagement,engagement,NN,O
25,was,be,VBD,O
25,for,for,IN,O
25,home,home,NN,O
25,",",",",",",O
25,some,some,DT,O
25,of,of,IN,O
25,the,the,DT,O
25,officers,officer,NNS,O
25,always,always,RB,O
25,made,make,VBD,O
25,part,part,NN,O
25,of,of,IN,O
25,it,it,PRP,O
25,",",",",",",O
25,of,of,IN,O
25,which,which,WDT,O
25,officers,officer,NNS,O
25,Mr.,Mr.,NNP,O
25,Wickham,Wickham,NNP,PERSON
25,was,be,VBD,O
25,sure,sure,JJ,O
25,to,to,TO,O
25,be,be,VB,O
25,one,one,CD,NUMBER
25,;,;,:,O
25,and,and,CC,O
25,on,on,IN,O
25,these,this,DT,O
25,occasions,occasion,NNS,O
25,",",",",",",O
25,Mrs.,Mrs.,NNP,O
25,Gardiner,Gardiner,NNP,PERSON
25,",",",",",",O
25,rendered,render,VBN,O
25,suspicious,suspicious,JJ,O
25,by,by,IN,O
25,Elizabeth,Elizabeth,NNP,PERSON
25,'s,'s,POS,O
25,warm,warm,JJ,O
25,commendation,commendation,NN,O
25,of,of,IN,O
25,him,he,PRP,O
25,",",",",",",O
25,narrowly,narrowly,RB,O
25,observed,observe,VBD,O
25,them,they,PRP,O
25,both,both,DT,O
25,.,.,.,O
25,Without,without,IN,O
25,supposing,suppose,VBG,O
25,them,they,PRP,O
25,",",",",",",O
25,from,from,IN,O
25,what,what,WP,O
25,she,she,PRP,O
25,saw,see,VBD,O
25,",",",",",",O
25,to,to,TO,O
25,be,be,VB,O
25,very,very,RB,O
25,seriously,seriously,RB,O
25,in,in,IN,O
25,love,love,NN,O
25,",",",",",",O
25,their,they,PRP$,O
25,preference,preference,NN,O
25,of,of,IN,O
25,each,each,DT,O
25,other,other,JJ,O
25,was,be,VBD,O
25,plain,plain,JJ,O
25,enough,enough,JJ,O
25,to,to,TO,O
25,make,make,VB,O
25,her,she,PRP,O
25,a,a,DT,O
25,little,little,JJ,O
25,uneasy,uneasy,JJ,O
25,;,;,:,O
25,and,and,CC,O
25,she,she,PRP,O
25,resolved,resolve,VBD,O
25,to,to,TO,O
25,speak,speak,VB,O
25,to,to,IN,O
25,Elizabeth,Elizabeth,NNP,PERSON
25,on,on,IN,O
25,the,the,DT,O
25,subject,subject,NN,O
25,before,before,IN,O
25,she,she,PRP,O
25,left,leave,VBD,O
25,Hertfordshire,Hertfordshire,NNP,CITY
25,",",",",",",O
25,and,and,CC,O
25,represent,represent,VBP,O
25,to,to,IN,O
25,her,she,PRP,O
25,the,the,DT,O
25,imprudence,imprudence,NN,O
25,of,of,IN,O
25,encouraging,encourage,VBG,O
25,such,such,PDT,O
25,an,a,DT,O
25,attachment,attachment,NN,O
25,.,.,.,O
25,To,to,IN,O
25,Mrs.,Mrs.,NNP,O
25,Gardiner,Gardiner,NNP,PERSON
25,",",",",",",O
25,Wickham,Wickham,NNP,PERSON
25,had,have,VBD,O
25,one,one,CD,NUMBER
25,means,means,NN,O
25,of,of,IN,O
25,affording,afford,VBG,O
25,pleasure,pleasure,NN,O
25,",",",",",",O
25,unconnected,unconnected,JJ,O
25,with,with,IN,O
25,his,he,PRP$,O
25,general,general,JJ,TITLE
25,powers,power,NNS,O
25,.,.,.,O
25,About,about,RB,O
25,ten,ten,CD,NUMBER
25,or,or,CC,O
25,a,a,DT,O
25,dozen,dozen,NN,DATE
25,years,year,NNS,DATE
25,ago,ago,RB,DATE
25,",",",",",",O
25,before,before,IN,O
25,her,she,PRP$,O
25,marriage,marriage,NN,O
25,",",",",",",O
25,she,she,PRP,O
25,had,have,VBD,O
25,spent,spend,VBN,O
25,a,a,DT,O
25,considerable,considerable,JJ,O
25,time,time,NN,O
25,in,in,IN,O
25,that,that,DT,O
25,very,very,RB,O
25,part,part,NN,O
25,of,of,IN,O
25,Derbyshire,Derbyshire,NNP,STATE_OR_PROVINCE
25,",",",",",",O
25,to,to,TO,O
25,which,which,WDT,O
25,he,he,PRP,O
25,belonged,belong,VBD,O
25,.,.,.,O
25,They,they,PRP,O
25,had,have,VBD,O
25,",",",",",",O
25,therefore,therefore,RB,O
25,",",",",",",O
25,many,many,JJ,O
25,acquaintance,acquaintance,NN,O
25,in,in,IN,O
25,common,common,JJ,O
25,;,;,:,O
25,and,and,CC,O
25,",",",",",",O
25,though,though,IN,O
25,Wickham,Wickham,NNP,PERSON
25,had,have,VBD,O
25,been,be,VBN,O
25,little,little,RB,O
25,there,there,RB,O
25,since,since,IN,O
25,the,the,DT,O
25,death,death,NN,O
25,of,of,IN,O
25,Darcy,Darcy,NNP,PERSON
25,'s,'s,POS,O
25,father,father,NN,O
25,",",",",",",O
25,five,five,CD,DURATION
25,years,year,NNS,DURATION
25,before,before,RB,O
25,",",",",",",O
25,it,it,PRP,O
25,was,be,VBD,O
25,yet,yet,RB,O
25,in,in,IN,O
25,his,he,PRP$,O
25,power,power,NN,O
25,to,to,TO,O
25,give,give,VB,O
25,her,she,PRP,O
25,fresher,fresh,JJR,O
25,intelligence,intelligence,NN,O
25,of,of,IN,O
25,her,she,PRP$,O
25,former,former,JJ,O
25,friends,friend,NNS,O
25,",",",",",",O
25,than,than,IN,O
25,she,she,PRP,O
25,had,have,VBD,O
25,been,be,VBN,O
25,in,in,IN,O
25,the,the,DT,O
25,way,way,NN,O
25,of,of,IN,O
25,procuring,procure,VBG,O
25,.,.,.,O
25,Mrs.,Mrs.,NNP,O
25,Gardiner,Gardiner,NNP,PERSON
25,had,have,VBD,O
25,seen,see,VBN,O
25,Pemberley,Pemberley,NNP,LOCATION
25,",",",",",",O
25,and,and,CC,O
25,known,know,VBN,O
25,the,the,DT,O
25,late,late,JJ,O
25,Mr.,Mr.,NNP,O
25,Darcy,Darcy,NNP,PERSON
25,by,by,IN,O
25,character,character,NN,O
25,perfectly,perfectly,RB,O
25,well,well,RB,O
25,.,.,.,O
25,Here,here,RB,O
25,consequently,consequently,RB,O
25,was,be,VBD,O
25,an,a,DT,O
25,inexhaustible,inexhaustible,JJ,O
25,subject,subject,NN,O
25,of,of,IN,O
25,discourse,discourse,NN,O
25,.,.,.,O
25,In,in,IN,O
25,comparing,compare,VBG,O
25,her,she,PRP$,O
25,recollection,recollection,NN,O
25,of,of,IN,O
25,Pemberley,Pemberley,NNP,LOCATION
25,",",",",",",O
25,with,with,IN,O
25,the,the,DT,DATE
25,minute,minute,NN,DATE
25,description,description,NN,O
25,which,which,WDT,O
25,Wickham,Wickham,NNP,PERSON
25,could,could,MD,O
25,give,give,VB,O
25,",",",",",",O
25,and,and,CC,O
25,in,in,IN,O
25,bestowing,bestow,VBG,O
25,her,she,PRP$,O
25,tribute,tribute,NN,O
25,of,of,IN,O
25,praise,praise,NN,O
25,on,on,IN,O
25,the,the,DT,O
25,character,character,NN,O
25,of,of,IN,O
25,its,its,PRP$,O
25,late,late,JJ,O
25,possessor,possessor,NN,O
25,",",",",",",O
25,she,she,PRP,O
25,was,be,VBD,O
25,delighting,delight,VBG,O
25,both,both,DT,O
25,him,he,PRP,O
25,and,and,CC,O
25,herself,herself,PRP,O
25,.,.,.,O
25,On,on,IN,O
25,being,be,VBG,O
25,made,make,VBN,O
25,acquainted,acquaint,VBN,O
25,with,with,IN,O
25,the,the,DT,O
25,present,present,JJ,DATE
25,Mr.,Mr.,NNP,O
25,Darcy,Darcy,NNP,PERSON
25,'s,'s,POS,O
25,treatment,treatment,NN,O
25,of,of,IN,O
25,him,he,PRP,O
25,",",",",",",O
25,she,she,PRP,O
25,tried,try,VBD,O
25,to,to,TO,O
25,remember,remember,VB,O
25,something,something,NN,O
25,of,of,IN,O
25,that,that,DT,O
25,gentleman,gentleman,NN,O
25,'s,'s,POS,O
25,reputed,reputed,JJ,O
25,disposition,disposition,NN,O
25,when,when,WRB,O
25,quite,quite,PDT,O
25,a,a,DT,O
25,lad,lad,NN,O
25,",",",",",",O
25,which,which,WDT,O
25,might,might,MD,O
25,agree,agree,VB,O
25,with,with,IN,O
25,it,it,PRP,O
25,",",",",",",O
25,and,and,CC,O
25,was,be,VBD,O
25,confident,confident,JJ,O
25,at,at,IN,O
25,last,last,JJ,O
25,",",",",",",O
25,that,that,IN,O
25,she,she,PRP,O
25,recollected,recollect,VBD,O
25,having,have,VBG,O
25,heard,hear,VBN,O
25,Mr.,Mr.,NNP,O
25,Fitzwilliam,Fitzwilliam,NNP,PERSON
25,Darcy,Darcy,NNP,PERSON
25,formerly,formerly,RB,O
25,spoken,speak,VBN,O
25,of,of,IN,O
25,as,as,IN,O
25,a,a,DT,O
25,very,very,RB,O
25,proud,proud,JJ,O
25,",",",",",",O
25,ill,ill,JJ,O
25,-,-,HYPH,O
25,natured,natured,JJ,O
25,boy,boy,NN,O
25,.,.,.,O
26,Mrs.,Mrs.,NNP,O
26,Gardiner,Gardiner,NNP,PERSON
26,'s,'s,POS,O
26,caution,caution,NN,O
26,to,to,IN,O
26,Elizabeth,Elizabeth,NNP,PERSON
26,was,be,VBD,O
26,punctually,punctually,RB,O
26,and,and,CC,O
26,kindly,kindly,RB,O
26,given,give,VBN,O
26,on,on,IN,O
26,the,the,DT,O
26,first,first,JJ,ORDINAL
26,favourable,favourable,JJ,O
26,opportunity,opportunity,NN,O
26,of,of,IN,O
26,speaking,speak,VBG,O
26,to,to,IN,O
26,her,she,PRP,O
26,alone,alone,RB,O
26,;,;,:,O
26,after,after,IN,O
26,honestly,honestly,RB,O
26,telling,tell,VBG,O
26,her,she,PRP$,O
26,what,what,WP,O
26,she,she,PRP,O
26,thought,think,VBD,O
26,",",",",",",O
26,she,she,PRP,O
26,thus,thus,RB,O
26,went,go,VBD,O
26,on,on,IN,O
26,:,:,:,O
26,"""","""",``,O
26,You,you,PRP,O
26,are,be,VBP,O
26,too,too,RB,O
26,sensible,sensible,JJ,O
26,a,a,DT,O
26,girl,girl,NN,O
26,",",",",",",O
26,Lizzy,Lizzy,NNP,PERSON
26,",",",",",",O
26,to,to,TO,O
26,fall,fall,VB,O
26,in,in,IN,O
26,love,love,NN,O
26,merely,merely,RB,O
26,because,because,IN,O
26,you,you,PRP,O
26,are,be,VBP,O
26,warned,warn,VBN,O
26,against,against,IN,O
26,it,it,PRP,O
26,;,;,:,O
26,and,and,CC,O
26,",",",",",",O
26,therefore,therefore,RB,O
26,",",",",",",O
26,I,I,PRP,O
26,am,be,VBP,O
26,not,not,RB,O
26,afraid,afraid,JJ,O
26,of,of,IN,O
26,speaking,speak,VBG,O
26,openly,openly,RB,O
26,.,.,.,O
26,Seriously,seriously,RB,O
26,",",",",",",O
26,I,I,PRP,O
26,would,would,MD,O
26,have,have,VB,O
26,you,you,PRP,O
26,be,be,VB,O
26,on,on,IN,O
26,your,you,PRP$,O
26,guard,guard,NN,TITLE
26,.,.,.,O
26,Do,do,VBP,O
26,not,not,RB,O
26,involve,involve,VB,O
26,yourself,yourself,PRP,O
26,",",",",",",O
26,or,or,CC,O
26,endeavour,endeavour,VB,O
26,to,to,TO,O
26,involve,involve,VB,O
26,him,he,PRP,O
26,in,in,IN,O
26,an,a,DT,O
26,affection,affection,NN,O
26,which,which,WDT,O
26,the,the,DT,O
26,want,want,NN,O
26,of,of,IN,O
26,fortune,fortune,NN,O
26,would,would,MD,O
26,make,make,VB,O
26,so,so,RB,O
26,very,very,RB,O
26,imprudent,imprudent,JJ,O
26,.,.,.,O
26,I,I,PRP,O
26,have,have,VBP,O
26,nothing,nothing,NN,O
26,to,to,TO,O
26,say,say,VB,O
26,against,against,IN,O
26,_,_,NFP,O
26,him,he,PRP,O
26,_,_,NFP,O
26,;,;,:,O
26,he,he,PRP,O
26,is,be,VBZ,O
26,a,a,DT,O
26,most,most,RBS,O
26,interesting,interesting,JJ,O
26,young,young,JJ,O
26,man,man,NN,O
26,;,;,:,O
26,and,and,CC,O
26,if,if,IN,O
26,he,he,PRP,O
26,had,have,VBD,O
26,the,the,DT,O
26,fortune,fortune,NN,O
26,he,he,PRP,O
26,ought,ought,MD,O
26,to,to,TO,O
26,have,have,VB,O
26,",",",",",",O
26,I,I,PRP,O
26,should,should,MD,O
26,think,think,VB,O
26,you,you,PRP,O
26,could,could,MD,O
26,not,not,RB,O
26,do,do,VB,O
26,better,good,JJR,O
26,.,.,.,O
26,But,but,CC,O
26,as,as,IN,O
26,it,it,PRP,O
26,is,be,VBZ,O
26,--,--,:,O
26,you,you,PRP,O
26,must,must,MD,O
26,not,not,RB,O
26,let,let,VB,O
26,your,you,PRP$,O
26,fancy,fancy,JJ,O
26,run,run,NN,O
26,away,away,RB,O
26,with,with,IN,O
26,you,you,PRP,O
26,.,.,.,O
26,You,you,PRP,O
26,have,have,VBP,O
26,sense,sense,NN,O
26,",",",",",",O
26,and,and,CC,O
26,we,we,PRP,O
26,all,all,DT,O
26,expect,expect,VBP,O
26,you,you,PRP,O
26,to,to,TO,O
26,use,use,VB,O
26,it,it,PRP,O
26,.,.,.,O
26,Your,you,PRP$,O
26,father,father,NN,O
26,would,would,MD,O
26,depend,depend,VB,O
26,on,on,IN,O
26,_,_,NFP,O
26,your,you,PRP$,O
26,_,_,NFP,O
26,resolution,resolution,NN,O
26,and,and,CC,O
26,good,good,JJ,O
26,conduct,conduct,NN,O
26,",",",",",",O
26,I,I,PRP,O
26,am,be,VBP,O
26,sure,sure,JJ,O
26,.,.,.,O
26,You,you,PRP,O
26,must,must,MD,O
26,not,not,RB,O
26,disappoint,disappoint,VB,O
26,your,you,PRP$,O
26,father,father,NN,O
26,.,.,.,O
26,"""","""",``,O
26,"""","""",``,O
26,My,my,PRP$,O
26,dear,dear,JJ,O
26,aunt,aunt,NN,O
26,",",",",",",O
26,this,this,DT,O
26,is,be,VBZ,O
26,being,be,VBG,O
26,serious,serious,JJ,O
26,indeed,indeed,RB,O
26,.,.,.,O
26,"""","""",``,O
26,"""","""",``,O
26,Yes,yes,UH,O
26,",",",",",",O
26,and,and,CC,O
26,I,I,PRP,O
26,hope,hope,VBP,O
26,to,to,TO,O
26,engage,engage,VB,O
26,you,you,PRP,O
26,to,to,TO,O
26,be,be,VB,O
26,serious,serious,JJ,O
26,likewise,likewise,RB,O
26,.,.,.,O
26,"""","""",``,O
26,"""","""",``,O
26,Well,well,UH,O
26,",",",",",",O
26,then,then,RB,O
26,",",",",",",O
26,you,you,PRP,O
26,need,need,VBP,O
26,not,not,RB,O
26,be,be,VB,O
26,under,under,IN,O
26,any,any,DT,O
26,alarm,alarm,NN,O
26,.,.,.,O
26,I,I,PRP,O
26,will,will,MD,O
26,take,take,VB,O
26,care,care,NN,O
26,of,of,IN,O
26,myself,myself,PRP,O
26,",",",",",",O
26,and,and,CC,O
26,of,of,IN,O
